metric,sex,percentile,age,value
almi,male,50,70.62639821029083,8.016620498614959
almi,male,50,70.96196868008948,8.007386888273315
almi,male,50,71.74496644295303,7.979686057248384
almi,male,50,72.1923937360179,7.975069252077563
almi,male,50,73.19910514541387,7.94275161588181
almi,male,50,73.64653243847874,7.926592797783933
almi,male,50,73.9261744966443,7.924284395198523
almi,male,50,74.65324384787472,7.8988919667590025
almi,male,50,75.1006711409396,7.887349953831948
almi,male,50,75.38031319910515,7.887349953831948
almi,male,50,76.10738255033557,7.855032317636196
almi,male,50,76.38702460850112,7.850415512465374
almi,male,50,77.22595078299777,7.827331486611265
almi,male,50,77.50559284116332,7.822714681440443
almi,male,50,78.34451901565996,7.797322253000924
almi,male,50,78.6241610738255,7.785780240073869
almi,male,50,79.46308724832215,7.767313019390582
almi,male,50,79.7427293064877,7.767313019390582
almi,male,50,80.58165548098434,7.741920590951062
almi,male,50,80.86129753914989,7.730378578024007
almi,male,50,81.70022371364654,7.71191135734072
almi,male,10,18.053691275167786,6.88781163434903
almi,male,10,18.501118568232663,6.897045244690674
almi,male,10,18.94854586129754,6.908587257617729
almi,male,10,19.395973154362416,6.927054478301016
almi,male,10,19.843400447427292,6.940904893813482
almi,male,10,20.290827740492173,6.952446906740536
almi,male,10,20.73825503355705,6.966297322253001
almi,male,10,21.185682326621926,6.980147737765466
almi,male,10,21.633109619686802,6.991689750692521
almi,male,10,22.08053691275168,7.003231763619575
almi,male,10,22.527964205816556,7.019390581717452
almi,male,10,22.975391498881432,7.0286241920590955
almi,male,10,23.42281879194631,7.0378578024007385
almi,male,10,23.870246085011185,7.054016620498615
almi,male,10,24.317673378076066,7.0609418282548475
almi,male,10,24.765100671140942,7.074792243767313
almi,male,10,25.21252796420582,7.0840258541089565
almi,male,10,25.659955257270695,7.0932594644506
almi,male,10,26.107382550335572,7.100184672206833
almi,male,10,26.55480984340045,7.111726685133887
almi,male,10,27.002237136465325,7.116343490304709
almi,male,10,27.449664429530202,7.130193905817174
almi,male,10,27.89709172259508,7.130193905817174
almi,male,10,28.34451901565996,7.141735918744229
almi,male,10,28.791946308724835,7.148661126500461
almi,male,10,29.239373601789712,7.148661126500461
almi,male,10,29.68680089485459,7.155586334256695
almi,male,10,30.134228187919465,7.167128347183749
almi,male,10,30.58165548098434,7.167128347183749
almi,male,10,31.02908277404922,7.167128347183749
almi,male,10,31.476510067114095,7.167128347183749
almi,male,10,31.92393736017897,7.174053554939982
almi,male,10,32.37136465324385,7.183287165281625
almi,male,10,32.81879194630873,7.185595567867036
almi,male,10,33.266219239373605,7.185595567867036
almi,male,10,33.713646532438474,7.185595567867036
almi,male,10,34.16107382550335,7.185595567867036
almi,male,10,34.60850111856824,7.185595567867036
almi,male,10,35.05592841163312,7.185595567867036
almi,male,10,35.503355704697995,7.185595567867036
almi,male,10,35.95078299776287,7.185595567867036
almi,male,10,36.39821029082775,7.192520775623269
almi,male,10,36.845637583892625,7.194829178208679
almi,male,10,37.18120805369128,7.194829178208679
almi,male,10,37.74049217002238,7.201754385964913
almi,male,10,38.187919463087255,7.204062788550323
almi,male,10,38.63534675615213,7.204062788550323
almi,male,10,39.101416853094705,7.204062788550323
almi,male,10,39.530201342281885,7.204062788550323
almi,male,10,39.97762863534676,7.204062788550323
almi,male,10,40.313199105145415,7.208679593721145
almi,male,10,40.98434004474274,7.208679593721145
almi,male,10,41.431767337807614,7.217913204062788
almi,male,10,41.87919463087249,7.2202216066482
almi,male,10,42.66219239373602,7.22253000923361
almi,male,10,43.1096196868009,7.22253000923361
almi,male,10,43.557046979865774,7.22253000923361
almi,male,10,44.00447427293065,7.22253000923361
almi,male,10,44.45190156599553,7.22253000923361
almi,male,10,44.899328859060404,7.22253000923361
almi,male,10,45.34675615212528,7.229455216989843
almi,male,10,45.79418344519016,7.231763619575254
almi,male,10,46.241610738255034,7.240997229916897
almi,male,10,46.68903803131991,7.240997229916897
almi,male,10,47.13646532438479,7.240997229916897
almi,male,10,47.58389261744966,7.238688827331487
almi,male,10,48.03131991051454,7.240997229916897
almi,male,10,48.47874720357942,7.240997229916897
almi,male,10,48.92617449664429,7.240997229916897
almi,male,10,49.37360178970917,7.240997229916897
almi,male,10,49.82102908277405,7.240997229916897
almi,male,10,50.26845637583892,7.240997229916897
almi,male,10,50.715883668903814,7.240997229916897
almi,male,10,51.16331096196869,7.240997229916897
almi,male,10,51.61073825503357,7.240997229916897
almi,male,10,52.058165548098444,7.240997229916897
almi,male,10,52.50559284116332,7.240997229916897
almi,male,10,52.9530201342282,7.240997229916897
almi,male,10,53.400447427293074,7.240997229916897
almi,male,10,53.84787472035795,7.240997229916897
almi,male,10,54.29530201342283,7.231763619575254
almi,male,10,54.7427293064877,7.22253000923361
almi,male,10,55.19015659955258,7.22253000923361
almi,male,10,55.63758389261746,7.22253000923361
almi,male,10,56.08501118568233,7.2202216066482
almi,male,10,56.53243847874721,7.208679593721145
almi,male,10,56.97986577181209,7.204062788550323
almi,male,10,57.42729306487696,7.201754385964913
almi,male,10,57.87472035794184,7.187903970452447
almi,male,10,58.322147651006716,7.185595567867036
almi,male,10,58.76957494407159,7.178670360110804
almi,male,10,59.32885906040269,7.167128347183749
almi,male,10,59.77628635346757,7.155586334256695
almi,male,10,60.223713646532445,7.148661126500461
almi,male,10,60.89485458612975,7.132502308402586
almi,male,10,61.34228187919463,7.127885503231764
almi,male,10,61.789709172259506,7.114035087719298
almi,male,10,62.23713646532438,7.107109879963065
almi,male,10,62.68456375838926,7.0932594644506
almi,male,10,63.13199105145415,7.09095106186519
almi,male,10,63.57941834451903,7.077100646352724
almi,male,10,64.0268456375839,7.0655586334256695
almi,male,10,64.47427293064878,7.056325023084026
almi,male,10,64.92170022371366,7.0424746075715605
almi,male,10,65.36912751677853,7.0378578024007385
almi,male,10,65.8165548098434,7.019390581717452
almi,male,10,66.26398210290827,7.0101569713758085
almi,male,10,66.71140939597315,7.000923361034165
almi,male,10,67.15883668903804,6.98938134810711
almi,male,10,67.60626398210292,6.980147737765466
almi,male,10,68.0536912751678,6.966297322253001
almi,male,10,68.50111856823267,6.959372114496769
almi,male,10,68.94854586129755,6.945521698984303
almi,male,10,69.39597315436242,6.93628808864266
almi,male,10,69.8434004474273,6.927054478301016
almi,male,10,70.17897091722595,6.917820867959373
almi,male,10,70.73825503355705,6.906278855032318
almi,male,10,71.18568232662193,6.890120036934442
almi,male,10,71.6331096196868,6.88550323176362
almi,male,10,72.08053691275168,6.871652816251155
almi,male,10,72.52796420581656,6.8601108033241
almi,male,10,72.97539149888144,6.853185595567867
almi,male,10,73.42281879194631,6.839335180055402
almi,male,10,73.87024608501119,6.830101569713758
almi,male,10,74.31767337807607,6.816251154201293
almi,male,10,74.74645786726325,6.807017543859649
almi,male,10,75.21252796420582,6.797783933518006
almi,male,10,75.6599552572707,6.78393351800554
almi,male,10,76.05145413870247,6.776238842720837
almi,male,10,77.22595078299777,6.746999076638966
almi,male,10,77.67337807606265,6.742382271468144
almi,male,10,78.12080536912752,6.728531855955679
almi,male,10,78.40044742729307,6.723915050784857
almi,male,10,79.46308724832215,6.703139427516159
almi,male,10,79.91051454138703,6.689289012003694
almi,male,10,80.3579418344519,6.684672206832872
almi,male,10,80.63758389261746,6.686980609418283
almi,male,10,81.70022371364654,6.65466297322253
almi,male,3,18.053691275167786,6.391505078485688
almi,male,3,18.501118568232663,6.405355493998154
almi,male,3,18.94854586129754,6.419205909510619
almi,male,3,19.395973154362416,6.428439519852263
almi,male,3,19.843400447427292,6.44690674053555
almi,male,3,20.290827740492173,6.458448753462604
almi,male,3,20.73825503355705,6.4699907663896585
almi,male,3,21.185682326621926,6.4838411819021236
almi,male,3,21.633109619686802,6.502308402585411
almi,male,3,22.08053691275168,6.5115420129270545
almi,male,3,22.527964205816556,6.520775623268698
almi,male,3,22.975391498881432,6.539242843951985
almi,male,3,23.42281879194631,6.546168051708218
almi,male,3,23.870246085011185,6.557710064635272
almi,male,3,24.317673378076066,6.571560480147738
almi,male,3,24.765100671140942,6.576177285318559
almi,male,3,25.21252796420582,6.594644506001847
almi,male,3,25.659955257270695,6.596952908587258
almi,male,3,26.107382550335572,6.610803324099723
almi,male,3,26.55480984340045,6.613111726685134
almi,male,3,27.002237136465325,6.631578947368421
almi,male,3,27.449664429530202,6.631578947368421
almi,male,3,27.89709172259508,6.640812557710065
almi,male,3,28.34451901565996,6.650046168051708
almi,male,3,28.791946308724835,6.650046168051708
almi,male,3,29.239373601789712,6.661588180978763
almi,male,3,29.68680089485459,6.668513388734995
almi,male,3,30.134228187919465,6.668513388734995
almi,male,3,30.58165548098434,6.670821791320407
almi,male,3,31.02908277404922,6.68005540166205
almi,male,3,31.476510067114095,6.686980609418283
almi,male,3,31.92393736017897,6.686980609418283
almi,male,3,32.37136465324385,6.686980609418283
almi,male,3,32.81879194630873,6.686980609418283
almi,male,3,33.266219239373605,6.686980609418283
almi,male,3,33.713646532438474,6.689289012003694
almi,male,3,34.16107382550335,6.696214219759926
almi,male,3,34.60850111856824,6.70544783010157
almi,male,3,35.05592841163312,6.70544783010157
almi,male,3,35.503355704697995,6.70544783010157
almi,male,3,35.95078299776287,6.70544783010157
almi,male,3,36.39821029082775,6.70544783010157
almi,male,3,36.845637583892625,6.70544783010157
almi,male,3,37.2930648769575,6.70544783010157
almi,male,3,37.74049217002238,6.70544783010157
almi,male,3,38.187919463087255,6.70544783010157
almi,male,3,38.63534675615213,6.712373037857803
almi,male,3,39.08277404921701,6.723915050784857
almi,male,3,39.530201342281885,6.723915050784857
almi,male,3,39.97762863534676,6.723915050784857
almi,male,3,40.42505592841164,6.723915050784857
almi,male,3,40.872483221476514,6.723915050784857
almi,male,3,41.31991051454139,6.723915050784857
almi,male,3,41.76733780760627,6.723915050784857
almi,male,3,42.214765100671144,6.723915050784857
almi,male,3,42.66219239373602,6.723915050784857
almi,male,3,43.1096196868009,6.73084025854109
almi,male,3,43.557046979865774,6.733148661126501
almi,male,3,44.00447427293065,6.742382271468144
almi,male,3,44.45190156599553,6.742382271468144
almi,male,3,44.899328859060404,6.742382271468144
almi,male,3,45.34675615212528,6.742382271468144
almi,male,3,45.79418344519016,6.742382271468144
almi,male,3,46.241610738255034,6.742382271468144
almi,male,3,46.68903803131991,6.742382271468144
almi,male,3,47.13646532438479,6.742382271468144
almi,male,3,47.58389261744966,6.742382271468144
almi,male,3,48.03131991051454,6.742382271468144
almi,male,3,48.47874720357942,6.742382271468144
almi,male,3,48.92617449664429,6.742382271468144
almi,male,3,49.37360178970917,6.742382271468144
almi,male,3,49.82102908277405,6.742382271468144
almi,male,3,50.26845637583892,6.742382271468144
almi,male,3,50.715883668903814,6.742382271468144
almi,male,3,51.16331096196869,6.742382271468144
almi,male,3,51.61073825503357,6.742382271468144
almi,male,3,52.058165548098444,6.742382271468144
almi,male,3,52.50559284116332,6.742382271468144
almi,male,3,52.9530201342282,6.742382271468144
almi,male,3,53.400447427293074,6.742382271468144
almi,male,3,53.84787472035795,6.7400738688827335
almi,male,3,54.29530201342283,6.73084025854109
almi,male,3,54.7427293064877,6.723915050784857
almi,male,3,55.19015659955258,6.723915050784857
almi,male,3,55.63758389261746,6.723915050784857
almi,male,3,56.08501118568233,6.7216066481994465
almi,male,3,56.53243847874721,6.70544783010157
almi,male,3,56.97986577181209,6.70544783010157
almi,male,3,57.42729306487696,6.700831024930748
almi,male,3,57.87472035794184,6.686980609418283
almi,male,3,58.322147651006716,6.686980609418283
almi,male,3,58.76957494407159,6.673130193905817
almi,male,3,59.21700223713647,6.668513388734995
almi,male,3,59.664429530201346,6.659279778393352
almi,male,3,60.11185682326622,6.650046168051708
almi,male,3,60.5592841163311,6.640812557710065
almi,male,3,61.006711409395976,6.631578947368421
almi,male,3,61.45413870246085,6.622345337026777
almi,male,3,61.90156599552573,6.613111726685134
almi,male,3,62.348993288590606,6.606186518928902
almi,male,3,62.79642058165548,6.594644506001847
almi,male,3,63.24384787472036,6.583102493074793
almi,male,3,63.691275167785236,6.576177285318559
almi,male,3,64.13870246085011,6.564635272391505
almi,male,3,64.58612975391499,6.557710064635272
almi,male,3,65.03355704697987,6.541551246537396
almi,male,3,65.48098434004474,6.536934441366575
almi,male,3,65.92841163310962,6.520775623268698
almi,male,3,66.3758389261745,6.513850415512466
almi,male,3,66.82326621923937,6.502308402585411
almi,male,3,67.27069351230425,6.4930747922437675
almi,male,3,67.71812080536913,6.4838411819021236
almi,male,3,68.165548098434,6.467682363804248
almi,male,3,68.61297539149888,6.463065558633426
almi,male,3,69.06040268456375,6.44690674053555
almi,male,3,69.50782997762863,6.439981532779317
almi,male,3,69.95525727069351,6.428439519852263
almi,male,3,70.40268456375838,6.419205909510619
almi,male,3,70.85011185682326,6.409972299168976
almi,male,3,71.29753914988815,6.398430286241921
almi,male,3,71.74496644295303,6.391505078485688
almi,male,3,72.1923937360179,6.377654662973223
almi,male,3,72.63982102908278,6.373037857802401
almi,male,3,73.08724832214766,6.354570637119114
almi,male,3,73.53467561521254,6.352262234533703
almi,male,3,73.98210290827741,6.336103416435827
almi,male,3,74.42953020134229,6.329178208679594
almi,male,3,74.87695749440716,6.31763619575254
almi,male,3,75.32438478747204,6.308402585410896
almi,male,3,75.77181208053692,6.299168975069252
almi,male,3,76.2192393736018,6.287626962142197
almi,male,3,76.66666666666667,6.280701754385965
almi,male,3,77.11409395973155,6.2668513388735
almi,male,3,77.56152125279642,6.262234533702678
almi,male,3,78.0089485458613,6.248384118190213
almi,male,3,78.45637583892618,6.243767313019391
almi,male,3,78.90380313199105,6.229916897506925
almi,male,3,79.35123042505593,6.225300092336104
almi,male,3,79.79865771812081,6.2137580794090495
almi,male,3,80.24608501118568,6.206832871652816
almi,male,3,80.69351230425056,6.197599261311173
almi,male,3,81.14093959731544,6.18836565096953
almi,male,3,81.58836689038031,6.179132040627886
almi,male,3,81.86800894854586,6.179132040627886
fmi,female,97,18.061326317699354,13.842786610440296
fmi,female,97,18.478635580150595,13.904911731580189
fmi,female,97,18.895944842601832,13.978332329290973
fmi,female,97,19.313254105053073,14.034809712145421
fmi,female,97,19.73056336750431,14.09128709499987
fmi,female,97,20.147872629955547,14.159059954425208
fmi,female,97,20.565181892406788,14.221185075565103
fmi,female,97,20.982491154858025,14.294605673275885
fmi,female,97,21.39980041730926,14.351083056130335
fmi,female,97,21.817109679760502,14.407560438984783
fmi,female,97,22.23441894221174,14.475333298410122
fmi,female,97,22.651728204662977,14.53181068126457
fmi,female,97,23.069037467114217,14.610879017260798
fmi,female,97,23.486346729565454,14.667356400115247
fmi,female,97,23.90365599201669,14.723833782969697
fmi,female,97,24.320965254467932,14.79725438068048
fmi,female,97,24.73827451691917,14.859379501820372
fmi,female,97,25.155583779370406,14.932800099531157
fmi,female,97,25.572893041821647,14.989277482385605
fmi,female,97,25.990202304272884,15.06269808009639
fmi,female,97,26.40751156672412,15.124823201236282
fmi,female,97,26.824820829175362,15.198243798947066
fmi,female,97,27.2421300916266,15.266016658372404
fmi,female,97,27.659439354077836,15.333789517797744
fmi,female,97,28.076748616529077,15.401562377223081
fmi,female,97,28.494057878980314,15.474982974933864
fmi,female,97,28.91136714143155,15.537108096073759
fmi,female,97,29.328676403882792,15.610528693784541
fmi,female,97,29.74598566633403,15.667006076638991
fmi,female,97,30.16329492878527,15.740426674349774
fmi,female,97,30.580604191236507,15.802551795489668
fmi,female,97,30.997913453687744,15.870324654915006
fmi,female,97,31.415222716138985,15.9324497760549
fmi,female,97,31.83253197859022,16.00587037376568
fmi,female,97,32.24984124104146,16.067995494905578
fmi,female,97,32.6671505034927,16.14141609261636
fmi,female,97,33.08445976594393,16.203541213756253
fmi,female,97,33.501769028395174,16.27696181146704
fmi,female,97,33.919078290846414,16.339086932606932
fmi,female,97,34.336387553297655,16.40685979203227
fmi,female,97,34.75369681574889,16.474632651457608
fmi,female,97,35.17100607820013,16.536757772597504
fmi,female,97,35.58831534065136,16.610178370308283
fmi,female,97,36.0056246031026,16.666655753162736
fmi,female,97,36.422933865553844,16.72878087430263
fmi,female,97,36.840243128005085,16.79655373372797
fmi,female,97,37.25755239045632,16.85867885486786
fmi,female,97,37.67486165290756,16.9264517142932
fmi,female,97,38.0921709153588,16.982929097147647
fmi,female,97,38.50948017781003,17.050701956572986
fmi,female,97,38.926789440261274,17.107179339427432
fmi,female,97,39.344098702712515,17.163656722281885
fmi,female,97,39.76140796516375,17.23142958170722
fmi,female,97,40.17871722761499,17.28790696456167
fmi,female,97,40.59602649006623,17.33308887084523
fmi,female,97,41.01333575251746,17.389566253699677
fmi,female,97,41.430645014968704,17.451691374839573
fmi,female,97,41.847954277419944,17.502521019408576
fmi,female,97,42.26526353987118,17.558998402263025
fmi,female,97,42.68257280232242,17.60418030854658
fmi,female,97,43.09988206477366,17.655009953115588
fmi,female,97,43.51719132722489,17.705839597684594
fmi,female,97,43.934500589676134,17.75102150396815
fmi,female,97,44.351809852127374,17.79620341025171
fmi,female,97,44.76911911457861,17.841385316535266
fmi,female,97,45.18642837702985,17.886567222818826
fmi,female,97,45.60373763948109,17.931749129102386
fmi,female,97,46.02104690193232,17.976931035385945
fmi,female,97,46.43835616438356,18.022112941669505
fmi,female,97,46.855665426834804,18.061647109667618
fmi,female,97,47.27297468928604,18.106829015951178
fmi,female,97,47.69028395173728,18.14636318394929
fmi,female,97,48.10759321418852,18.197192828518297
fmi,female,97,48.52490247663975,18.23672699651641
fmi,female,97,48.94221173909099,18.287556641085416
fmi,female,97,49.359521001542234,18.332738547368976
fmi,female,97,49.77683026399347,18.377920453652532
fmi,female,97,50.19413952644471,18.428750098221535
fmi,female,97,50.61144878889595,18.473932004505095
fmi,female,97,51.02875805134718,18.5247616490741
fmi,female,97,51.44606731379842,18.56994355535766
fmi,female,97,51.863376576249664,18.615125461641217
fmi,female,97,52.2806858387009,18.66595510621022
fmi,female,97,52.69799510115214,18.71113701249378
fmi,female,97,53.11530436360338,18.75631891877734
fmi,female,97,53.53261362605461,18.8015008250609
fmi,female,97,53.94992288850585,18.84103499305901
fmi,female,97,54.36723215095709,18.88621689934257
fmi,female,97,54.78454141340833,18.925751067340684
fmi,female,97,55.20185067585957,18.970932973624244
fmi,female,97,55.61915993831081,19.016114879907803
fmi,female,97,56.03646920076204,19.050001309620473
fmi,female,97,56.45377846321328,19.09518321590403
fmi,female,97,56.87108772566452,19.129069645616703
fmi,female,97,57.28839698811576,19.16295607532937
fmi,female,97,57.705706250567,19.20813798161293
fmi,female,97,58.12301551301824,19.2420244113256
fmi,female,97,58.54032477546947,19.275910841038268
fmi,female,97,58.95763403792071,19.309797270750938
fmi,female,97,59.37494330037195,19.343683700463608
fmi,female,97,59.79225256282319,19.377570130176274
fmi,female,97,60.20956182527443,19.400161083318054
fmi,female,97,60.62687108772567,19.434047513030727
fmi,female,97,61.0441803501769,19.462286204457946
fmi,female,97,61.46148961262814,19.479229419314283
fmi,female,97,61.87879887507938,19.513115849026953
fmi,female,97,62.29610813753062,19.524411325597843
fmi,female,97,62.71341739998186,19.552650017025066
fmi,female,97,63.1307266624331,19.569593231881402
fmi,female,97,63.54803592488434,19.569593231881402
fmi,female,97,63.96534518733557,19.61477513816496
fmi,female,97,64.38265444978681,19.61477513816496
fmi,female,97,64.79996371223805,19.61477513816496
fmi,female,97,65.21727297468928,19.63736609130674
fmi,female,97,65.63458223714053,19.659957044448518
fmi,female,97,66.05189149959176,19.659957044448518
fmi,female,97,66.469200762043,19.659957044448518
fmi,female,97,66.88651002449424,19.659957044448518
fmi,female,97,67.30381928694548,19.659957044448518
fmi,female,97,67.72112854939672,19.659957044448518
fmi,female,97,68.13843781184795,19.659957044448518
fmi,female,97,68.55574707429919,19.676900259304855
fmi,female,97,68.97305633675043,19.682547997590298
fmi,female,97,69.39036559920167,19.705138950732078
fmi,female,97,69.80767486165291,19.705138950732078
fmi,female,97,70.22498412410415,19.705138950732078
fmi,female,97,70.64229338655538,19.705138950732078
fmi,female,97,71.05960264900662,19.705138950732078
fmi,female,97,71.47691191145786,19.705138950732078
fmi,female,97,71.8942211739091,19.705138950732078
fmi,female,97,72.31153043636034,19.705138950732078
fmi,female,97,72.72883969881158,19.705138950732078
fmi,female,97,73.14614896126281,19.705138950732078
fmi,female,97,73.56345822371405,19.705138950732078
fmi,female,97,73.98076748616529,19.705138950732078
fmi,female,97,74.39807674861653,19.705138950732078
fmi,female,97,74.81538601106777,19.716434427302968
fmi,female,97,75.23269527351901,19.750320857015637
fmi,female,97,75.65000453597024,19.750320857015637
fmi,female,97,76.06731379842148,19.750320857015637
fmi,female,97,76.48462306087272,19.750320857015637
fmi,female,97,76.90193232332396,19.750320857015637
fmi,female,97,77.3192415857752,19.750320857015637
fmi,female,97,77.73655084822644,19.772911810157417
fmi,female,97,78.15386011067768,19.795502763299197
fmi,female,97,78.57116937312891,19.795502763299197
fmi,female,97,78.98847863558015,19.795502763299197
fmi,female,97,79.40578789803139,19.795502763299197
fmi,female,97,79.82309716048263,19.801150501584644
fmi,female,97,80.24040642293387,19.840684669582757
fmi,female,97,80.65771568538511,19.840684669582757
fmi,female,97,81.07502494783634,19.840684669582757
fmi,female,97,81.49233421028758,19.840684669582757
fmi,female,97,81.80531615712601,19.840684669582757
fmi,female,90,18.061326317699354,10.843837580869064
fmi,female,90,18.478635580150595,10.889019487152623
fmi,female,90,18.895944842601832,10.92855365515074
fmi,female,90,19.33064199098854,10.969970402577335
fmi,female,90,19.73056336750431,11.013269729432412
fmi,female,90,20.147872629955547,11.052803897430525
fmi,female,90,20.565181892406788,11.097985803714085
fmi,female,90,20.982491154858025,11.143167709997645
fmi,female,90,21.39980041730926,11.182701877995758
fmi,female,90,21.817109679760502,11.227883784279317
fmi,female,90,22.23441894221174,11.27871342884832
fmi,female,90,22.651728204662977,11.32389533513188
fmi,female,90,23.069037467114217,11.36907724141544
fmi,female,90,23.486346729565454,11.414259147699
fmi,female,90,23.90365599201669,11.459441053982555
fmi,female,90,24.320965254467932,11.504622960266115
fmi,female,90,24.73827451691917,11.549804866549675
fmi,female,90,25.155583779370406,11.594986772833234
fmi,female,90,25.572893041821647,11.640168679116794
fmi,female,90,25.990202304272884,11.68535058540035
fmi,female,90,26.40751156672412,11.736180229969357
fmi,female,90,26.824820829175362,11.78700987453836
fmi,female,90,27.2421300916266,11.832191780821919
fmi,female,90,27.659439354077836,11.877373687105479
fmi,female,90,28.076748616529077,11.922555593389038
fmi,female,90,28.494057878980314,11.979032976243484
fmi,female,90,28.91136714143155,12.024214882527044
fmi,female,90,29.328676403882792,12.080692265381494
fmi,female,90,29.74598566633403,12.125874171665053
fmi,female,90,30.16329492878527,12.171056077948613
fmi,female,90,30.580604191236507,12.227533460803059
fmi,female,90,30.997913453687744,12.272715367086619
fmi,female,90,31.415222716138985,12.317897273370178
fmi,female,90,31.83253197859022,12.363079179653738
fmi,female,90,32.24984124104146,12.419556562508188
fmi,female,90,32.6671505034927,12.464738468791744
fmi,female,90,33.08445976594393,12.521215851646193
fmi,female,90,33.501769028395174,12.572045496215196
fmi,female,90,33.919078290846414,12.622875140784203
fmi,female,90,34.336387553297655,12.679352523638649
fmi,female,90,34.75369681574889,12.7358299064931
fmi,female,90,35.17100607820013,12.786659551062103
fmi,female,90,35.58831534065136,12.848784672201997
fmi,female,90,36.0056246031026,12.905262055056445
fmi,female,90,36.422933865553844,12.95609169962545
fmi,female,90,36.94457044361789,13.029512297336233
fmi,female,90,37.36187970606913,13.085989680190682
fmi,female,90,37.779188968520366,13.14246706304513
fmi,female,90,38.196498230971606,13.19894444589958
fmi,female,90,38.61380749342285,13.255421828754027
fmi,female,90,39.03111675587408,13.311899211608477
fmi,female,90,39.39626236051892,13.349550800178108
fmi,female,90,39.86573528077656,13.424853977317374
fmi,female,90,40.283044543227795,13.481331360171824
fmi,female,90,40.700353805679036,13.532161004740827
fmi,female,90,41.11766306813028,13.588638387595276
fmi,female,90,41.53497233058151,13.63946803216428
fmi,female,90,41.95228159303275,13.690297676733284
fmi,female,90,42.36959085548399,13.758070536158622
fmi,female,90,42.786900117935225,13.803252442442181
fmi,female,90,43.204209380386466,13.854082087011186
fmi,female,90,43.62151864283771,13.910559469865634
fmi,female,90,44.03882790528894,13.955741376149193
fmi,female,90,44.45613716774018,14.023514235574531
fmi,female,90,44.87344643019142,14.06869614185809
fmi,female,90,45.290755692642655,14.125173524712539
fmi,female,90,45.708064955093896,14.170355430996098
fmi,female,90,46.125374217545136,14.226832813850548
fmi,female,90,46.54268347999637,14.27766245841955
fmi,female,90,46.95999274244761,14.334139841274
fmi,female,90,47.37730200489885,14.384969485843003
fmi,female,90,47.794611267350085,14.441446868697453
fmi,female,90,48.211920529801326,14.48662877498101
fmi,female,90,48.629229792252566,14.54310615783546
fmi,female,90,49.0465390547038,14.59958354068991
fmi,female,90,49.46384831715504,14.656060923544358
fmi,female,90,49.88115757960628,14.706890568113362
fmi,female,90,50.298466842057515,14.76336795096781
fmi,female,90,50.715776104508755,14.814197595536815
fmi,female,90,51.133085366959996,14.881970454962152
fmi,female,90,51.55039462941123,14.938447837816602
fmi,female,90,51.96770389186247,14.99492522067105
fmi,female,90,52.38501315431371,15.045754865240054
fmi,female,90,52.802322416764945,15.107879986379947
fmi,female,90,53.219631679216185,15.164357369234397
fmi,female,90,53.636940941667426,15.220834752088846
fmi,female,90,54.05425020411866,15.282959873228739
fmi,female,90,54.4715594665699,15.333789517797744
fmi,female,90,54.88886872902114,15.390266900652191
fmi,female,90,55.306177991472374,15.441096545221196
fmi,female,90,55.723487253923615,15.491926189790199
fmi,female,90,56.140796516374856,15.548403572644649
fmi,female,90,56.558105778826096,15.604880955499096
fmi,female,90,56.97541504127733,15.650062861782656
fmi,female,90,57.39272430372857,15.695244768066216
fmi,female,90,57.81003356617981,15.751722150920664
fmi,female,90,58.227342828631045,15.796904057204223
fmi,female,90,58.644652091082285,15.842085963487783
fmi,female,90,59.061961353533526,15.88726786977134
fmi,female,90,59.47927061598476,15.9324497760549
fmi,female,90,59.896579878436,15.971983944053013
fmi,female,90,60.31388914088724,16.022813588622018
fmi,female,90,60.731198403338475,16.062347756620134
fmi,female,90,61.148507665789715,16.10752966290369
fmi,female,90,61.565816928240956,16.135768354330914
fmi,female,90,61.98312619069219,16.180950260614473
fmi,female,90,62.40043545314343,16.226132166898033
fmi,female,90,62.81774471559467,16.25437085832526
fmi,female,90,63.235053978045904,16.282609549752483
fmi,female,90,63.652363240497145,16.316495979465152
fmi,female,90,64.06967250294838,16.35038240917782
fmi,female,90,64.48698176539962,16.3729733623196
fmi,female,90,64.90429102785086,16.40685979203227
fmi,female,90,65.3216002903021,16.435098483459495
fmi,female,90,65.73890955275334,16.45204169831583
fmi,female,90,66.15621881520457,16.491575866313944
fmi,female,90,66.57352807765581,16.497223604599387
fmi,female,90,66.99083734010705,16.531110034312057
fmi,female,90,67.40814660255829,16.542405510882947
fmi,female,90,67.82545586500953,16.576291940595617
fmi,female,90,68.24276512746077,16.587587417166507
fmi,female,90,68.660074389912,16.60453063202284
fmi,female,90,69.07738365236324,16.632769323450063
fmi,female,90,69.49469291481448,16.632769323450063
fmi,female,90,69.91200217726572,16.67230349144818
fmi,female,90,70.32931143971696,16.677951229733623
fmi,female,90,70.7466207021682,16.69489444458996
fmi,female,90,71.16392996461944,16.723133136017182
fmi,female,90,71.58123922707067,16.723133136017182
fmi,female,90,71.99854848952191,16.762667304015295
fmi,female,90,72.41585775197315,16.768315042300742
fmi,female,90,72.83316701442439,16.785258257157075
fmi,female,90,73.25047627687563,16.8134969485843
fmi,female,90,73.66778553932687,16.82479242515519
fmi,female,90,74.0850948017781,16.853031116582414
fmi,female,90,74.50240406422934,16.85867885486786
fmi,female,90,74.91971332668058,16.875622069724194
